Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
43,0.788135593220339,0.7796610169491526,0.8050847457627118,22.407165611549026,24.697990129725184,39.01934007682079,0.5641025641025641,0.4,0.53125,93,92,95,0.6779661016949152,0.6101694915254238,0.7796610169491526,2.3612121618569493,2.044514,7.236651782301914,0.0,0.0,0.0,40,36,46,0.7073170731707317,0.6910569105691057,0.7479674796747967,0.494962,0.509694,1.534809,0.0,0.0,0.008547008547008548,87,85,92
44,0.7542372881355932,0.7627118644067796,0.7711864406779662,24.556459617830015,28.644688266294253,37.69860682376177,0.6176470588235294,0.5641025641025641,0.72,89,90,91,0.6610169491525424,0.6271186440677966,0.7457627118644068,2.415121,2.10002,7.103966967767133,0.0,0.0,0.0,39,37,44,0.7073170731707317,0.6829268292682927,0.7235772357723578,0.458746,0.467132,1.600594,0.0,0.0,0.008849557522123894,87,84,89
45,0.7627118644067796,0.788135593220339,0.7796610169491526,19.754971985241966,26.39919971900664,39.23823710504476,0.5106382978723404,0.5,0.5454545454545454,90,93,92,0.6271186440677966,0.6440677966101694,0.7627118644067796,2.4934768381430508,1.761995,7.4483621404154565,0.0,0.0,0.0,37,38,45,0.7073170731707317,0.6829268292682927,0.7073170731707317,0.439008,0.446245,1.648656,0.0,0.0,0.017391304347826087,87,84,87
46,0.7711864406779662,0.7627118644067796,0.8135593220338984,21.84056197177597,27.668252375215605,36.74287304792352,0.5555555555555556,0.5294117647058824,0.5,91,90,96,0.6271186440677966,0.6440677966101694,0.7457627118644068,2.5062378381430506,1.936321,7.178446593439635,0.0,0.0,0.0,37,38,44,0.7073170731707317,0.6829268292682927,0.6991869918699187,0.473082,0.457677,1.623439,0.0,0.0,0.017699115044247787,87,84,86
47,0.7627118644067796,0.7542372881355932,0.7711864406779662,24.18470539260465,27.384564337116572,36.93734804192239,0.5714285714285714,0.5454545454545454,0.4857142857142857,90,89,91,0.6271186440677966,0.6440677966101694,0.7457627118644068,2.24762,1.852649,7.67212860862958,0.0,0.0,0.0,37,38,44,0.7154471544715447,0.6991869918699187,0.7073170731707317,0.454927,0.508461,1.642201,0.0,0.0,0.017543859649122806,88,86,87
48,0.7796610169491526,0.788135593220339,0.788135593220339,21.308392678321297,27.184153718533654,37.35796068943346,0.5526315789473685,0.4318181818181818,0.5151515151515151,92,93,93,0.6271186440677966,0.6440677966101694,0.7966101694915254,2.307443,2.478048,7.569483162890336,0.0,0.0,0.0,37,38,47,0.7073170731707317,0.6910569105691057,0.7073170731707317,0.436819,0.466676,1.636586,0.0,0.0,0.017857142857142856,87,85,87
49,0.788135593220339,0.7966101694915254,0.7966101694915254,22.46431542065921,26.029122804062165,39.29049687044822,0.5789473684210527,0.5581395348837209,0.6206896551724138,93,94,94,0.6271186440677966,0.6440677966101694,0.7457627118644068,2.353062,1.995652,7.625808117940577,0.0,0.0,0.0,37,38,44,0.7154471544715447,0.6910569105691057,0.7235772357723578,0.484349,0.458029,1.746264,0.0,0.0,0.017543859649122806,88,85,89
50,0.7627118644067796,0.7627118644067796,0.7966101694915254,20.81991429171772,25.43926004359623,40.22838625446549,0.4888888888888889,0.5625,0.64,90,90,94,0.6271186440677966,0.6440677966101694,0.7288135593220338,1.9616969999999998,2.127232,7.380203125225511,0.0,0.0,0.0,37,38,43,0.7154471544715447,0.6991869918699187,0.7317073170731707,0.434551,0.535274,1.720979,0.0,0.0,0.008928571428571428,88,86,90
51,0.788135593220339,0.7627118644067796,0.7796610169491526,21.785451452926516,26.05543475316606,39.543795895022285,0.5238095238095238,0.425,0.68,93,90,92,0.6101694915254238,0.6271186440677966,0.7288135593220338,2.301901,2.218605,7.761578718665147,0.0,0.0,0.0,36,37,43,0.7073170731707317,0.6991869918699187,0.7479674796747967,0.513601,0.523596,1.751178,0.0,0.0,0.02608695652173913,87,86,92
52,0.7372881355932204,0.7966101694915254,0.8135593220338984,25.25542778862418,24.312277223547376,38.69110774133731,0.5128205128205128,0.5,0.5588235294117647,87,94,96,0.6101694915254238,0.6101694915254238,0.7288135593220338,2.0400959999999997,1.997137,7.453779734814087,0.0,0.0,0.0,36,36,43,0.7154471544715447,0.6991869918699187,0.7398373983739838,0.466193,0.494635,1.755524,0.0,0.0,0.037037037037037035,88,86,91
