Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
185,0.9491525423728814,0.923728813559322,0.9745762711864406,40.565613000000084,32.17357866666675,64.80588533333335,0.08,0.23529411764705882,0.36363636363636365,112,109,115,0.6949152542372882,0.7966101694915254,0.8983050847457628,2.437896,2.551135,18.095554571428572,0.0,0.0,0.0,41,47,53,0.7723577235772358,0.7235772357723578,0.9105691056910569,0.487987,0.493841,3.751063,0.0,0.0,0.045454545454545456,95,89,112
186,0.940677966101695,0.9067796610169492,0.9661016949152542,38.79500866666675,32.13582800000009,64.07026433333334,0.11764705882352941,0.23076923076923078,0.36363636363636365,111,107,114,0.6949152542372882,0.7966101694915254,0.8983050847457628,2.474471,2.559899,17.98191657142857,0.0,0.0,0.0,41,47,53,0.7804878048780488,0.7235772357723578,0.9105691056910569,0.522663,0.514494,3.722621,0.0,0.0,0.044444444444444446,96,89,112
187,0.940677966101695,0.8983050847457628,0.9661016949152542,38.05605266666675,32.330139666666746,64.93375433333334,0.07692307692307693,0.1935483870967742,0.4444444444444444,111,106,114,0.6779661016949152,0.7796610169491526,0.8983050847457628,2.327487,2.294136,18.22411357142857,0.0,0.0,0.0,40,46,53,0.7804878048780488,0.7235772357723578,0.9105691056910569,0.5158,0.525439,3.732402,0.008064516129032258,0.0,0.06666666666666667,96,89,112
188,0.940677966101695,0.8983050847457628,0.9830508474576272,39.52071100000008,36.97279633333343,64.36920966666668,0.07142857142857142,0.2,0.3076923076923077,111,106,116,0.6779661016949152,0.7966101694915254,0.8813559322033898,2.524572,2.378703,18.20743357142857,0.0,0.0,0.0,40,47,52,0.7723577235772358,0.7235772357723578,0.9105691056910569,0.518903,0.554094,3.751709,0.016129032258064516,0.0,0.06818181818181818,95,89,112
189,0.9491525423728814,0.8559322033898306,0.9576271186440678,41.276513666666744,32.23755266666676,66.70265333333334,0.03571428571428571,0.16666666666666666,0.4,112,101,113,0.6779661016949152,0.7966101694915254,0.8813559322033898,2.352229,2.779702,18.57831757142857,0.0,0.0,0.0,40,47,52,0.7560975609756098,0.7235772357723578,0.9024390243902439,0.516952,0.554832,3.747428,0.016129032258064516,0.0,0.06521739130434782,93,89,111
190,0.9491525423728814,0.8813559322033898,0.9576271186440678,41.74398400000009,33.531699333333435,67.67941400000001,0.125,0.1875,0.5,112,104,113,0.6949152542372882,0.7796610169491526,0.864406779661017,2.144454,2.60946,18.448992571428573,0.0,0.0,0.0,41,46,51,0.7398373983739838,0.7317073170731707,0.9105691056910569,0.533617,0.544175,3.731058,0.016129032258064516,0.0,0.044444444444444446,91,90,112
191,0.9576271186440678,0.9067796610169492,0.9745762711864406,37.531167666666754,35.02859233333342,66.29176500000001,0.07692307692307693,0.17857142857142858,0.3076923076923077,113,107,115,0.6779661016949152,0.7796610169491526,0.864406779661017,2.12874,2.7902905714285713,18.91270757142857,0.0,0.0,0.0,40,46,51,0.7642276422764228,0.7154471544715447,0.8943089430894309,0.514903,0.529182,3.794389,0.023622047244094488,0.0,0.025,94,88,110
192,0.923728813559322,0.5338983050847458,0.652542372881356,37.741396666666745,16.010788000000048,37.105844,0.08333333333333333,0.0967741935483871,0.42857142857142855,109,63,77,0.6949152542372882,0.3728813559322034,0.5254237288135594,2.6794275714285716,1.910677,10.32153157142857,0.0,0.0,0.0,41,22,31,0.7560975609756098,0.36585365853658536,0.6016260162601627,0.486452,0.210696,2.034594,0.031746031746031744,0.0,0.023255813953488372,93,45,74
193,0.9322033898305084,0.4830508474576271,0.5677966101694916,36.822118666666746,17.38351833333338,37.590383666666675,0.03333333333333333,0.0,0.0,110,57,67,0.6779661016949152,0.3728813559322034,0.423728813559322,2.647009,2.043802,9.91712557142857,0.0,0.0,0.0,40,22,25,0.7642276422764228,0.34959349593495936,0.5121951219512195,0.512874,0.189776,1.939216,0.03875968992248062,0.0,0.021739130434782608,94,43,63
194,0.9491525423728814,0.5338983050847458,0.559322033898305,41.06315833333342,19.16886633333338,36.70268766666667,0.09090909090909091,0.13043478260869565,0.125,112,63,66,0.6779661016949152,0.3559322033898305,0.4406779661016949,2.714201,2.109769,9.884224571428572,0.0,0.0,0.0,40,21,26,0.7398373983739838,0.3821138211382114,0.5365853658536586,0.52317,0.162825,1.941654,0.046875,0.013333333333333334,0.027777777777777776,91,47,66
